TimeStamp;NodeID;NodeCount;Schema;SF;WorkerCount;Item name;CPU ns;USER ns;BLOCKED#;BLOCKED ns;WAITED#;WAITED ns;SUMM all times;Running %;Running total%;Comment
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#ALL;203125000;156250000;0;0;1353;565000000;768125000;26.444;2.129;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#TradeSource;203125000;156250000;0;0;1353;565000000;768125000;26.444;2.129;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtScheduler#CustomerMgmt;62500000;46875000;0;0;21;0;62500000;100.0;1.347;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#0;375000000;375000000;0;0;940;257000000;632000000;59.335;3.084;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#1;171875000;109375000;1;0;1351;534000000;705875000;24.349;1.955;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#10;15625000;0;0;0;1313;679000000;694625000;2.249;1.087;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#11;0;0;0;0;1305;681000000;681000000;0.0;1.0;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#2;31250000;31250000;1;0;1317;640000000;671250000;4.655;1.174;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#3;62500000;15625000;0;0;1313;669000000;731500000;8.544;1.347;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#4;0;0;2;0;1315;674000000;674000000;0.0;1.0;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#5;0;0;0;0;1311;679000000;679000000;0.0;1.0;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#6;62500000;31250000;0;0;1316;678000000;740500000;8.44;1.347;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#7;15625000;15625000;1;0;1311;680000000;695625000;2.246;1.087;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#8;0;0;1;0;1312;680000000;680000000;0.0;1.0;
1734188129946;1;1;tpc-di;12000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#9;0;0;0;0;1310;680000000;680000000;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;ALL#SCHEDULERS;138640625000;65656250000;0;0;3850785;6795466000000;6934106625000;1.999;1014.677;
1734370872936;1;1;tpc-di;9000.0;12;ALL#pdgf.util.caching.experimental.BucketSortOutputFileWriterIMPL$HouseKeeper;9609375000;1953125000;0;0;106672;49573000000;59182375000;16.237;71.259;
1734370872936;1;1;tpc-di;9000.0;12;ALL#worker#0;7015625000;6828125000;1;0;11950;5066000000;12081625000;58.069;52.295;
1734370872936;1;1;tpc-di;9000.0;12;ALL#worker#1;6687500000;6437500000;5;1000000;13400;5429000000;12117500000;55.189;49.896;
1734370872936;1;1;tpc-di;9000.0;12;ALL#worker#10;5281250000;5046875000;0;0;12100;7405000000;12686250000;41.63;39.614;
1734370872936;1;1;tpc-di;9000.0;12;ALL#worker#11;4703125000;4484375000;0;0;12241;8281000000;12984125000;36.222;35.387;
1734370872936;1;1;tpc-di;9000.0;12;ALL#worker#2;6781250000;6562500000;3;0;13264;5668000000;12449250000;54.471;50.581;
1734370872936;1;1;tpc-di;9000.0;12;ALL#worker#3;7140625000;6906250000;1;0;12661;5687000000;12827625000;55.666;53.209;
1734370872936;1;1;tpc-di;9000.0;12;ALL#worker#4;6750000000;6421875000;2;0;12237;5723000000;12473000000;54.117;50.353;
1734370872936;1;1;tpc-di;9000.0;12;ALL#worker#5;6625000000;6453125000;1;0;12240;5870000000;12495000000;53.021;49.439;
1734370872936;1;1;tpc-di;9000.0;12;ALL#worker#6;6500000000;6218750000;1;0;12077;5898000000;12398000000;52.428;48.525;
1734370872936;1;1;tpc-di;9000.0;12;ALL#worker#7;6328125000;6140625000;3;0;12026;6073000000;12401125000;51.029;47.268;
1734370872936;1;1;tpc-di;9000.0;12;ALL#worker#8;6562500000;6312500000;3;0;12091;6306000000;12868500000;50.997;48.982;
1734370872936;1;1;tpc-di;9000.0;12;ALL#worker#9;5859375000;5671875000;0;0;12132;6819000000;12678375000;46.216;43.841;
1734370872936;1;1;tpc-di;9000.0;12;All#PausedThread;1500000000;343750000;1;0;33363;12425000000;13925000000;10.772;11.967;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.CDCUpdateProducer#ALL;250000000;109375000;1;1000000;835;491000000;742000000;33.693;2.828;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.CDCUpdateProducer#BatchDate;0;0;0;0;1;0;0;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.CDCUpdateProducer#Customer;0;0;0;0;2;0;0;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.CDCUpdateProducer#DailyMarket;46875000;31250000;0;0;575;432000000;478875000;9.789;1.343;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.CDCUpdateProducer#WatchHistory;171875000;78125000;1;1000000;257;59000000;231875000;74.124;2.257;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.DbDumpUpdateScheduler#Prospect;0;0;0;0;6;226000000;226000000;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.DefaultScheduler#Date;0;0;0;0;0;0;0;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.DefaultScheduler#HR;0;0;0;0;0;0;0;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.DefaultScheduler#Industry;0;0;0;0;0;0;0;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.DefaultScheduler#StatusType;0;0;0;0;0;0;0;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.DefaultScheduler#TaxRate;0;0;0;0;0;0;0;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.DefaultScheduler#Time;0;0;0;0;0;0;0;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.DefaultScheduler#TradeType;0;0;0;0;0;0;0;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.UpdateScheduler#Account;0;0;0;0;3;3000000;3000000;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.UpdateScheduler#BatchDate;0;0;0;0;6;6000000;6000000;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.UpdateScheduler#Customer;0;0;0;0;3;3000000;3000000;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.UpdateScheduler#DailyMarket;22546875000;14093750000;0;0;340228;1461631000000;1484177875000;1.519;165.852;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.UpdateScheduler#FINWIRE;3812500000;2671875000;0;0;24452;114361000000;118173500000;3.226;28.875;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.UpdateScheduler#TradeSource;102671875000;48859375000;0;0;3303706;4903336000000;5006007875000;2.051;751.69;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.scheduler.UpdateScheduler#WatchHistory;9515625000;0;0;0;182271;315900000000;325415625000;2.924;70.574;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#0;187500000;156250000;0;0;33;44000000;231500000;80.994;2.371;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#1;171875000;156250000;1;0;34;29000000;200875000;85.563;2.257;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#10;140625000;140625000;0;0;32;50000000;190625000;73.77;2.028;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#11;156250000;156250000;0;0;34;48000000;204250000;76.499;2.142;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#2;125000000;125000000;0;0;31;33000000;158000000;79.114;1.914;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#3;171875000;140625000;0;0;34;38000000;209875000;81.894;2.257;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#4;140625000;140625000;0;0;31;53000000;193625000;72.628;2.028;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#5;140625000;125000000;0;0;35;45000000;185625000;75.758;2.028;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#6;187500000;171875000;0;0;36;33000000;220500000;85.034;2.371;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#7;171875000;156250000;0;0;28;25000000;196875000;87.302;2.257;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#8;203125000;171875000;0;0;33;32000000;235125000;86.39;2.485;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.DbDumpRowWorker#worker#9;187500000;171875000;0;0;30;34000000;221500000;84.65;2.371;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.RowWorker#worker#0;343750000;328125000;0;0;27;68000000;411750000;83.485;3.513;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.RowWorker#worker#1;312500000;296875000;1;0;26;42000000;354500000;88.152;3.285;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.RowWorker#worker#10;328125000;312500000;0;0;27;49000000;377125000;87.007;3.399;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.RowWorker#worker#11;375000000;328125000;0;0;22;53000000;428000000;87.617;3.742;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.RowWorker#worker#2;328125000;312500000;0;0;30;52000000;380125000;86.32;3.399;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.RowWorker#worker#3;359375000;328125000;0;0;25;61000000;420375000;85.489;3.628;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.RowWorker#worker#4;328125000;296875000;1;0;26;70000000;398125000;82.418;3.399;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.RowWorker#worker#5;343750000;343750000;0;0;26;79000000;422750000;81.313;3.513;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.RowWorker#worker#6;343750000;296875000;0;0;26;87000000;430750000;79.803;3.513;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.RowWorker#worker#7;328125000;265625000;1;0;27;57000000;385125000;85.2;3.399;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.RowWorker#worker#8;375000000;328125000;1;0;27;45000000;420000000;89.286;3.742;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.RowWorker#worker#9;328125000;265625000;0;0;24;54000000;382125000;85.868;3.399;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#0;6187500000;6078125000;1;0;10879;4688000000;10875500000;56.894;46.24;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#1;6109375000;5890625000;2;1000000;11953;4791000000;10901375000;56.042;45.669;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#10;4781250000;4578125000;0;0;10725;6668000000;11449250000;41.76;35.958;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#11;4171875000;4000000000;0;0;10876;7541000000;11712875000;35.618;31.503;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#2;6265625000;6109375000;2;0;11874;4960000000;11225625000;55.815;46.811;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#3;6562500000;6437500000;0;0;11286;4954000000;11516500000;56.983;48.982;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#4;6250000000;5968750000;0;0;10863;4969000000;11219000000;55.709;46.697;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#5;6125000000;5984375000;0;0;10867;5109000000;11234000000;54.522;45.783;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#6;5953125000;5750000000;0;0;10702;5141000000;11094125000;53.66;44.527;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#7;5828125000;5718750000;0;0;10663;5354000000;11182125000;52.12;43.613;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#8;5968750000;5812500000;1;0;10716;5591000000;11559750000;51.634;44.641;
1734370872936;1;1;tpc-di;9000.0;12;pdgf.core.dataGenerator.worker.UpdateRowWorker#worker#9;5328125000;5234375000;0;0;10770;6093000000;11421125000;46.651;39.957;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.CustomerAccountBlackBox$CustomerAccountUpdateProducer#ALL;0;0;0;0;20;1000000;1000000;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.CustomerAccountBlackBox$CustomerAccountUpdateProducer#Account;0;0;0;0;20;1000000;1000000;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.MergeUpdateBlackBox$MergeUpdateProducer#FINWIRE;31250000;15625000;0;0;193;102000000;133250000;23.452;1.228;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#ALL;312500000;171875000;0;0;1723;306000000;618500000;50.525;3.285;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.TradeSourceUpdateBlackBox$TradeSourceUpdateProducer#TradeSource;312500000;171875000;0;0;1723;306000000;618500000;50.525;3.285;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtScheduler#CustomerMgmt;78125000;31250000;0;0;110;0;78125000;100.0;1.571;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#0;296875000;265625000;0;0;1011;266000000;562875000;52.743;3.171;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#1;93750000;93750000;1;0;1387;567000000;660750000;14.188;1.685;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#10;31250000;15625000;0;0;1316;638000000;669250000;4.669;1.228;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#11;0;0;0;0;1309;639000000;639000000;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#2;62500000;15625000;1;0;1329;623000000;685500000;9.117;1.457;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#3;46875000;0;1;0;1316;634000000;680875000;6.885;1.343;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#4;31250000;15625000;1;0;1317;631000000;662250000;4.719;1.228;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#5;0;0;0;0;1312;637000000;637000000;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#6;15625000;0;1;0;1313;637000000;652625000;2.394;1.114;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#7;0;0;1;0;1308;637000000;637000000;0.0;1.0;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#8;15625000;0;0;0;1315;638000000;653625000;2.391;1.114;
1734370872936;1;1;tpc-di;9000.0;12;tpc.di.scheduler.CustomerMgmtUpdateRowWorker#worker#9;15625000;0;0;0;1308;638000000;653625000;2.391;1.114;
